sentences,EF,INF,ADR,DI,Finding,annotation,review_id,sentence_id
"And I with herpes is not helped in any way(constantly pours it on hand), as were rash and mean, even during the reception was there.",0,1,0,1,0,INF[3]|DI[2],656118,9
"When walking, he turned the leg inside.",0,0,0,1,0,DI[5],619561,2
"As the last time I began to notice that I'm nervous a lot, I snap at everyone, at night I suffer from insomnia.",0,0,0,1,0,DI[7],76765,1
"And you know, he helped me and significantly.",1,0,0,0,0,EF[2],885375,8
But ingavirin was able to help me in 3 days.,1,0,0,0,0,EF[3],2663253,4
"), and it is not easy for an owl if you are used to falling asleep after 3 am.",0,0,0,1,0,DI[4],1133905,2
My children after the start of taking this drug had a severe form of drug Allergy.,0,0,1,0,0,ADR[3],2886803,3
"I bought cycloferon tablets back in September 2016, on the advice of a doctor, I started giving it to my child to prevent viral infections before going to the garden after the summer vacation"""".""",0,0,0,1,0,DI[12],4453482,1
She was ill in a mild form with a slight temperature of 37 and 1 and a slight rash.,0,0,0,1,0,DI[6],2177673,2
"I don't recommend this drug, it is better motherwort, etc.",0,0,0,0,0,NEUTRAL,2472239,4
"After a couple injections my son started to enjoy studying, to listen to the verses, it was not to force.",1,0,0,0,0,EF[1],910944,5
"Kasatelno vaccine against chickenpox does not see the point, since this disease poses no danger to the child's life.",0,0,0,1,0,DI[5],2450448,8
It doesn't constrict the blood vessels at all!!,0,1,0,0,0,INF[4],2461263,2
"After canceling the pills, everything passed in a week.",0,0,0,0,0,NEUTRAL,747352,9
"No effect Tenoten I didn't notice, he can appear over time, don't know.",0,1,0,0,0,INF[4],2537351,10
"The drug is only for one time, it will help the body, but then there is no point in wasting money.",0,1,0,0,0,INF[1],641485,6
I do not regret it and I am only glad!,0,0,0,0,0,NEUTRAL,1410682,12
I recommend it.,0,0,0,0,0,NEUTRAL,2445498,17
"In my memory, there was an incident that year with a close friend of mine.",0,0,0,0,0,NEUTRAL,310056,1
Don't waste your money on this ineffective product in my opinion.,0,1,0,0,0,INF[2],2418508,5
He has a lot of contraindications.,0,0,0,0,0,NEUTRAL,2693866,4
"Such a advertised in recent years means ""Amizon"", but it is absolutely useless from it.",0,0,0,0,0,NEUTRAL,936675,1
I took it according to the instructions and at the end of the working day I felt good.,1,0,0,0,0,EF[3],24065,6
So the effect is there.,1,0,0,0,0,EF[1],2509783,5
"But if you carry the disease on your feet, then this is not Your vehicle and God forbid, if you are driving a vehicle, there is a warning on the package... Since I was carrying the disease on my feet, after drinking 2 tablets during the working day, an hour after applying the latter, I began to ""knock out"" in a minibus, I had to pinch my hand)))) In my life, I used it 2 times personally for myself, I did not give it to my family members at all.",0,0,1,0,0,ADR[2],2800633,5
"Yes, and I was ill very often, but after using them, I became much less likely to get the flu and colds.",1,0,0,1,0,EF[7]|DI[6],655424,7
"Chicken pox (in simple language, chicken pox) is a viral disease caused by the herpes virus type 3.",0,0,0,1,0,DI[7],2450448,1
"it turns out that does not cheap out, in a package only 2 records, each for 1 day turns out.",0,0,0,0,0,NEUTRAL,2380047,8
"The third time: Because I already knew for sure that this drug does not help, at the first symptoms of the disease, I bought a package for the purpose of experiment and drank according to the scheme.",0,0,0,0,0,NEUTRAL,834566,10
"But how to protect yourself from it at the very beginning, so that you do not have to be treated for a long time later for the flu, acute respiratory infections, and SARS, and especially to protect children who also pull everything in their mouths) I recommend lubnyfarm ointment Oxoline"""".""",0,0,0,1,0,DI[2],2445904,2
So I don't see any effect from this medication.,0,1,0,0,0,INF[2],591856,17
Overall impression: positive RATING 4 NOTE,0,0,0,0,0,NEUTRAL,818395,5
"The baby's severe runny nose stopped in 2 days, I'm in shock.",1,0,0,1,0,EF[3]|DI[4],2509783,3
"So we were kept on syrups, on the type of bronchomax and eventually Pneumonia and the hospital.",0,0,0,1,0,DI[2],2533930,10
"If signs of urticaria appear, discontinue use and consult your doctor.",0,0,1,0,0,ADR[4],594098,10
"I was very confused by the alcohol in the composition, my husband said: ""Vodka!",0,0,0,0,0,NEUTRAL,894083,4
"And not only from flu viruses, but also herpes.",0,0,0,1,1,DI[2]|Finding[9],822369,10
"When the crust fell away, leaving a small scar.",0,0,1,0,0,ADR[4],1033114,13
Usage time: 2 days Overall impression : Caused an alert RATING 4 NOTE,0,0,1,0,0,ADR[6],826379,15
And the next day I was all over.,1,0,0,0,0,EF[6],832817,7
"In the annotation to it, there are a lot of side effects!",0,0,0,0,0,NEUTRAL,3022901,6
Overall impression: relieves symptoms at an early stage of the disease RATING 4 NOTE,1,0,0,0,0,EF[3],894297,9
"The drug doesn't make me sleepy and that's good, so you can drink it at work at some particularly stressful moments.",0,0,0,0,1,Finding[5],110018,4
"When my daughter was three years old, they started noticing that she hardly spoke.",0,0,0,1,0,DI[7],886333,5
I was prescribed a course of injections by a psychiatrist to a child because of my complaints about the child's lack of speech (3 years old).,0,0,0,1,0,DI[3],2424557,2
"To my surprise, my friend had problems with the Central nervous system and he was also treated with Cavinton, which helped him a lot.",1,0,0,1,0,EF[8]|DI[2],618094,7
"However, I did not notice any preventive or curative effect at all.",0,1,0,1,0,INF[1]|DI[2],1484511,2
We use this drug as a preventive measure.,0,0,0,1,0,DI[1],883013,2
"But if you are already ill, the powder reduces the fever, pain, and symptoms of the disease.",1,0,0,1,0,EF[4]|DI[1],894297,2
"It's not cheap, and the effect is zero.",0,1,0,0,0,INF[1],815444,13
"Maybe the doctor had no right to prescribe it, maybe there are some other reasons, I don't know.",0,0,0,0,0,NEUTRAL,1394389,24
"Paracetamol will relieve fever and headache, and ascorbic acid is a vitamin.",0,0,0,1,0,DI[2],587207,4
"I often suffer from inflammatory diseases of the mouth and throat, so during my life I tried a large number of different medications, mainly anti-inflammatory antiseptics for resorption.",0,0,0,1,0,DI[1],94456,1
"After the first application, the child developed profuse rhinitis.",0,0,1,0,0,ADR[1],267729,2
It can be used both for prevention and for treatment.,0,0,0,1,0,DI[2],2499624,5
"A terrible drug, do not buy it, before that they drank kagocel, cytovir, which I was tempted to buy... I threw everything away... By the way, when poboochke first gave Lactofiltrum, and then an hour later a tablet for allergies.",0,0,0,0,1,Finding[4],1325273,5
"Thanks to the intensive training it son improved markedly, I think TenTen has helped us.",1,0,0,0,0,EF[3],2463217,7
Thanks for your attention.,0,0,0,0,0,NEUTRAL,2516885,11
This drug has one disadvantage - it is quite expensive.,0,0,0,0,0,NEUTRAL,2543328,4
"And I washed my nose, because the runny nose was terrible.",0,0,0,1,0,DI[6],3263317,17
"I advertised him that the pacifier is never given, but did not think to ask, what exactly is it treated, when told that he was sick, relying on skilled personnel, but in vain.",0,1,0,1,0,INF[2]|DI[4],2460904,2
"And again, the throat did not pass and nothing helped.",0,1,0,0,0,INF[2],518153,8
"My joints, shoulders, and fingers ache, at first I thought ""I was lying down"", but they will go away, then they will get sick again.",0,0,1,0,0,ADR[2],862550,3
"After the reception, it really became easier, and the throat hurt less and the nose was not so stuffy.",1,0,0,1,0,EF[4]|DI[3],246591,5
Came the spring again and again these colds began to act with renewed vigor.,0,0,0,1,0,DI[4],885375,1
They won't do any good.,0,1,0,0,0,INF[7],817386,15
Because this time the antibiotic was not more all come into question Amizonchik as soon as I stopped to give the baby diarrhoea has stopped.,0,0,1,0,0,ADR[2],2633533,5
"But when my baby got a cold (a couple of months later), we were prescribed Anaferon again, and then it had no effect, and we had to combine it with other antiviral drugs.",0,1,0,1,0,INF[3]|DI[1],590646,3
"I called your doctor, explained the situation - said more not to take t, to it can give an allergic reaction.",0,0,0,0,1,Finding[2],1607970,5
Usage time: 1 time,0,0,0,0,0,NEUTRAL,2490571,12
"On the first day of use, I drank 5 tablets, woke up at night and had a bad dream.",0,0,1,0,0,ADR[3],2472239,1
"But the side effects listed are: shortness of breath, throat irritation, headache, pressure fluctuations, nausea, vomiting, heartburn, abdominal pain, diarrhea.",0,0,0,0,1,Finding[3],1484511,4
"But unlike conventional ksimelin this more mild in its action the drug, it does not contain preservatives.",0,0,0,0,0,NEUTRAL,2430254,3
"I recommend these candles, but it is desirable to complete the course completely, i.e. use all 10 pieces-it is only 5 days.",1,0,0,0,0,EF[2],2509783,6
"And there was no habituation of the body to constant immune ""feeding"", otherwise it will fight infections less, its own immunity will not develop.",0,0,0,1,0,DI[2],883078,11
Good remedy!,1,0,0,0,0,EF[1],2689273,8
"I smear on the problem area 3 to 4 times a day, the cream quickly removes the redness and provides an antiviral effect.",1,0,0,0,0,EF[5],942403,7
"Maybe my subconscious turned on, maybe autosuggestion, but Valerian helped me cope with emotions.",1,0,0,1,0,EF[6]|DI[1],2513399,8
"I like that this drug, in addition to its vasoconstrictive effect, helps to dilute thick snot.",1,0,0,1,0,EF[3]|DI[2],2695437,7
"Oxoline ointment is an excellent substitute for expensive brand-name medicines, it is easy to find in a pharmacy, at least with this I have never experienced problems.",0,0,0,0,0,NEUTRAL,910656,4
"Though it may seem expensive, but for great action and you can spend, especially when you are sick and want to be in service as early as possible.",1,0,0,0,0,EF[2],2663253,11
"Sorry, but in our case my daughter is not helping out.",0,1,0,0,0,INF[2],2555494,8
"Maybe in other situations, the medicine works, but it didn't help me and I can't recommend it to anyone.",0,1,0,0,0,INF[1],2733948,10
It is not a panacea for all the symptoms of the common cold.,0,0,0,1,0,DI[1],635587,3
"Every minute I began to throw in a fever, there was a strong weakness, tachycardia, confusion of consciousness, dullness, indifference, I do not want to see or hear anyone, you can not go out on the street, and I do not want to.",0,0,1,0,0,ADR[1],450633,2
"As soon as daughter gets sick, I start to put ""Genferon ® "" and the son too, that would boost his immune system, but it still gets infected by a daughter in a few days.",0,0,0,1,0,DI[2],824781,5
"She said that with him, the cold passes very easily and quickly.",0,0,0,1,0,DI[4],636267,2
As well as for diseases of the upper or lower respiratory tract.,0,0,0,0,1,Finding[2],6430802,27
So decided to buy this expensive drug.,0,0,0,0,0,NEUTRAL,806166,3
"Sprayed it in the nose for four days, the result on me is not what did not have, the mucosa is even more irritated.",0,0,1,0,0,ADR[2],2410110,13
"The sleep mode was adjusted, it became easier to fall asleep.",1,0,0,1,0,EF[2]|DI[1],940903,4
"Once I came down with a cold, a fever and a runny nose in bed.",0,0,0,1,0,DI[1],874652,2
"If there is no time for illness, then at the first signs of a cold, I advise you to use this tool.",0,0,0,1,0,DI[3],805573,3
But if you still have it prescribed read the annotation well before giving it a General impression: the child has become agitated,0,0,1,0,0,ADR[1],1105026,7
"Then it's time to take adults... For this reason, I consider them safe, because they are suitable not even from three years, but from 1 month of life!",0,0,0,0,0,NEUTRAL,882269,6
"We tried to support him in every possible way, but his self-doubt was striking and the way he wound himself up.",0,0,0,1,0,DI[5],811512,5
There was no sleepiness in the morning.,0,0,0,1,0,DI[8],747352,5
"We dripped for 3 days 5 times a day, and on the fourth day we had a fever and cough.",0,1,0,1,0,INF[3]|DI[2],644737,10
Immunoflazid is one of the few drugs that facilitates the course of SARS.,1,0,0,1,0,EF[2]|DI[3],656340,2
"I heard information that it has a bad effect on memory, but I didn't notice.",0,0,0,0,1,Finding[3],2685800,8
"As always, the doctor prescribed the eldest daughter as a prevention from SARS and flu.",0,0,0,1,0,DI[5],273783,2
"Acyclovir tablets (herpevir - the same, only cheaper) are indicated for shingles - a disease caused by the herpes virus of the third type.",0,0,0,1,0,DI[2],2445572,5
"Secondly, he works very hard and simply blames the initial symptoms on fatigue.",0,0,0,0,1,Finding[1],2457936,9
"I saw them already two years ago, it was the same only paparat called groprinosin, after he had herpes on my lips in 2 days.",0,0,1,0,0,ADR[4],1158967,4
"If you have a runny nose, feel free to buy, this tool will definitely help Time of use: 2 years General impression: easy to use and effective in fighting a runny nose RATING 5 NOTE",1,0,0,1,0,EF[2]|DI[3],269906,4
Overall impression: it doesn't help Me.Dislike.,0,1,0,0,0,INF[4],902248,17
My child is 6 years old and has a speech delay.,0,0,0,1,0,DI[3],2461123,4
"Ineffective, causes diarrhea, which can last 2-3 days.",0,1,1,0,0,INF[1]|ADR[2],1979075,1
"The evening of the next day felt more or less normal person: nose - breathe, tears - no temperature returned to normal.",1,0,0,1,0,EF[6]|DI[4],913556,10
"Each of our colds, teeth with all the attached charms, Viferon was among our helpers.",0,0,0,1,0,DI[2],1313539,5
The evening.,0,1,0,1,0,INF[8]|DI[3],2698684,12
"What I saw already is that my daughter was sleeping better, no screaming in a dream, eternal partings to the toilet etc the package contains 15 bags.",1,0,0,1,0,EF[3]|DI[5],2397861,7
"My husband and I treated ureaplasmosis to get pregnant, the doctor prescribed a bunch of pills and among them isoprinosin.",0,0,0,1,0,DI[3],1158967,1
General impression: it is suspected that the child has SARS.,0,0,0,1,0,DI[3],636267,11
It is necessary to spray one zilch in each nasal passage.,0,0,0,0,0,NEUTRAL,589250,3
"The results became visible after two weeks, new words started appearing every day, but there was one moment.",1,0,0,0,0,EF[2],1740396,7
"After the 3rd injection, the son began to show interest in the repetition of sounds, new sounds appear, old could repeat several times, words as such new did not say.",1,0,0,0,0,EF[4],2424557,4
"Got cold on the lips, ordered her husband to buy Acyclovir ointment, well, actually, he forgot the name of, and bought, that actually offered him at the pharmacy, advertise so that they say the wife will appreciate a matte finish from the tool.",0,0,0,1,0,DI[3],2523468,1
"When SARS are normally suitable, but if the flu need to look for a cure poeffektivnee.",0,0,0,1,1,DI[5]|Finding[7],807999,8
"Then we went to the ENT did all the tests, there was nothing on them that indicated ENT disease, passed tests everything is normal, but the cough did not pass in spite of all this, the treatment did not help.",0,0,0,1,0,DI[3],793853,2
"There doesn't seem to be any load, and your heart is beating unusually fast, as if you were just catching up with a departing bus.",0,0,1,0,0,ADR[2],2693866,12
"I did not put these candles on again, and the temperature did not rise above 38.5.",0,0,1,0,0,ADR[4],2309597,8
"While we were in the hospital, the doctor told us that it is after taking this drug that a lot of children are admitted to emergency hospitals with severe allergic reactions.",0,0,1,0,0,ADR[1],2886803,5
Overall impression: 1 RATING 4 NOTE,0,0,0,0,0,NEUTRAL,594839,5
The lymph nodes calmed down and shrank.,1,0,0,0,0,EF[7],6430802,21
"The eldest son of the first two vaccinations against diphtheria, tetanus and pertussis did vaccine ""Pentaxim"", I strongly recommended pediatricians in our clinic.",0,0,0,1,0,DI[1],2394715,1
"So it doesn't really help, and even the most unpleasant feeling of compression in the kidneys just after 4 or 5 hours in the morning I tried not to take it all passed no pain of compression in the kidneys.",0,1,1,0,0,INF[2]|ADR[5],1071769,3
Causes drowsiness during the day.,0,0,1,0,0,ADR[5],2385125,12
"Drank a day, drank two… It's no use, but my ARVI turned into a serious problem without treatment, the temperature crept up, and snot clogged my nose like soot-an unclean chimney.",0,1,1,1,0,INF[5]|ADR[2]|DI[4],2385506,5
"We took the course in the summer and were ready for the autumn exacerbation, and to my surprise, my daughter did not get sick.",1,0,0,0,0,EF[2],5801796,8
Who of us at least once in life faced with the problem of insomnia?,0,0,0,1,0,DI[3],2516885,3
"Just the drug improves blood circulation in the head well, because of this, such an effect occurs –just take it early, and then there will be no insomnia.",1,0,1,0,1,EF[2]|ADR[1]|Finding[3],942872,10
Barely walk.,0,0,0,0,0,NEUTRAL,2196209,4
"When I refused to use this medication, I began to inject Tactivin and the recovery went much faster and more noticeable.",0,0,0,0,0,NEUTRAL,649988,5
"We drank the course for 2 weeks and a week after stopping taking it, we got sick again.",0,1,0,0,0,INF[1],950111,9
"The temperature does not rise above subfibrile 37.2, but the state of health is complete rubbish.",0,0,0,1,0,DI[2],2397151,5
"I was in shock, I had never seen a nightmare before, to have a fever and panic terror.",0,0,1,0,0,ADR[1],151880,8
"In the evening I felt unwell:nose is dripping, shivering, body aching.",0,0,0,1,0,DI[3],2424679,3
Help well!,1,0,0,0,0,EF[1],6993980,13
"Also, if your head is in a mess, glycine helps put your head back in its place.",1,0,0,0,0,EF[13],2445498,11
"I don't know if it's auto-suggestion, but for me, this drug has a positive effect.",1,0,0,0,0,EF[2],818395,4
"I tried to give separately as prevention, eat the whole pack, and it's meaningless, and are not cheap.",0,1,0,1,0,INF[1]|DI[2],578508,4
My grandmother also said that it seemed to help her-her brain seemed to work better and became a little calmer.,1,0,0,0,0,EF[2],2684706,3
"Of course, I did not expect a magic effect from this drug, I read reviews and instructions on the Internet, including about side effects, but still decided to buy, especially since the child was not allergic to medications earlier.",0,0,0,0,1,Finding[2],1058674,2
"So I didn't notice the matting effect, and the herpes itself went away in about a week.",0,1,0,1,0,INF[2]|DI[1],2523468,3
"With another cold, the doctor prescribed this remedy (Amixin).",0,0,0,1,0,DI[6],875711,5
The first time my daughter was appointed in 2008.,0,0,0,0,0,NEUTRAL,886333,1
"My daughter is very often ill with purulent angina and the doctor advised us to donate blood for the Estein Barr virus, we passed and the test was positive.",0,0,0,1,0,DI[2],1528477,1
"He's fighting the infection, but not the symptoms.",0,0,0,1,0,DI[2],2507228,6
"The drug is actively advertised as an antiviral that helps in the prevention and treatment of influenza, increases immunity, has anti-inflammatory, antipyretic and analgesic effects.",0,0,0,1,1,DI[6]|Finding[9],1484511,1
I bought glycerol and took it for a week.,0,0,0,0,0,NEUTRAL,579743,3
"Now I'm avoiding this pseudo-medicine, it's no use.",0,1,0,0,0,INF[3],2428403,5
I bought this drug to be re-treated for a cold.,0,0,0,1,0,DI[4],2510045,1
"It is not difficult to calculate for three months, I gave a decent amount.",0,0,0,0,0,NEUTRAL,2733948,7
"After taking the drug, after 15-20 minutes I was sleepy, felt the fatigue in his eyes, and all because of the fact that Barboval is - phenobarbital.",0,0,1,0,0,ADR[6],880939,3
as I suffered from insomnia.,0,0,0,1,0,DI[3],929986,1
"I can't say for sure that my son was screaming because of these candles, but I don't see any other reasons.",0,0,1,0,0,ADR[6],1268796,14
Whether such a powerful drug should be used to treat the flu and even more so to drink it for prevention is a big question.,0,0,0,1,1,DI[2]|Finding[1],1263885,6
"And in General, the desire to sleep has disappeared.",0,0,1,0,0,ADR[9],76765,7
"I also liked that there are no age restrictions, suitable for pregnant women.",0,0,0,0,0,NEUTRAL,613806,2
I can't breathe at all.,0,0,0,1,0,DI[2],650293,2
"The little boy was very lethargic, then, on the contrary, flashes of aggression.",0,0,1,0,0,ADR[6],811512,8
"I was told that I need to read the manual, it says side effects: bronchitis, sinusitis and laryngitis.",0,0,0,0,1,Finding[1],217439,8
"I'm not saying that this is a panacea, maybe someone will not fit, but it helped us!!",1,0,0,0,0,EF[1],5801796,9
"In some cases, the stomach may ache, but if you drink it in horse doses.",0,0,1,0,0,ADR[6],2445498,15
"For the fourth day are in a condition of strong intoxication: diarrhea, vomiting, mesoridazine driving, the first day after admission were high fever, muscle weakness (difficult to carry a 4 kg package), severe sweating with the chills.",0,0,1,0,0,ADR[4],1097205,3
"And even after taking often stomach ache, especially if you drink on an empty stomach.",0,0,1,0,0,ADR[2],110018,8
"My husband is ill with SARS, they bought ingavirin at the pharmacy.",0,0,0,1,0,DI[3],1325273,1
"If the high temperature does not get off, then as a rule, the ambulance pricks the lytic mixture.",0,0,0,1,0,DI[2],2503806,1
"My son and I often suffer from sinusitis, which turns into more complex and prolonged forms of diseases.",0,0,0,1,0,DI[4],2695437,1
"After 3 days, the child's temperature rose.",0,0,1,0,0,ADR[3],240878,3
"That's just this drug is good when you just started getting sick, then its effect decreases.",0,0,0,0,0,NEUTRAL,885375,11
"Until a year old, the tone was treated exclusively with massage.",0,0,0,1,0,DI[2],619561,4
"And lying the remains of these pills in the medicine Cabinet, you will need to throw out.",0,0,0,0,0,NEUTRAL,2433935,10
"not only that I didn't cure a cold, but now I have to treat Amizon with a General impression : horror RATING 1 NOTE",0,0,0,1,0,DI[3],796835,4
"After taking the drug, sleep came quickly enough-in 15-20 minutes.",1,0,0,1,0,EF[2]|DI[6],747352,3
"The next day, nasopharyngeal edema, nasal congestion, burning in the throat.",0,0,1,0,0,ADR[2],618939,6
"Excellent effect, as the body begins to struggle and it is easier to do it when resting, rather than active actions.",1,0,0,0,0,EF[2],894297,6
"in the evening I really want to sleep, but as soon as fall is all eyes to the ceiling, sleep as usual.",0,0,0,1,0,DI[8],929986,3
"Since September, I began to drink plus more drops of complx vitamins and acyclovir.",0,0,0,0,0,NEUTRAL,2734640,6
Helped us overcome the disease faster.,1,0,0,0,0,EF[1],2658071,3
I stopped the optic nerve atrophy with Semax.,0,0,0,1,0,DI[2],2436921,1
"The child began to get sick more than ever, of course, it's all the fault of adapting to the new team.",0,0,1,0,0,ADR[1],2389422,7
"It is very convenient to plant, the instructions are all written clearly, the taste is very pleasant.",0,0,0,0,0,NEUTRAL,805573,2
"But I can assure you that the effect of the candle was given, noticeably and quickly.",1,0,0,0,0,EF[1],1313539,4
"Of course absolute vaccine against SARS and colds no, but to reinforce the immune system can be.",0,0,0,1,0,DI[2],885404,8
"I was depressed, everything was annoying, ""why am I not doing well..."" - and everything like that, I saw the ad, I think: Afobazol is what I need.",0,0,0,1,0,DI[1],609191,5
Overall impression: an effective tool!,1,0,0,0,0,EF[1],587207,7
"Maybe it helps someone, but if there was an effect, at least some of the children were less ill, and so, almost everyone drinks it, but still entire kindergartens are ill from autumn until almost the summer.",0,0,0,0,0,NEUTRAL,653736,3
"And they tolerate it well, without raising the temperature.",0,0,0,0,1,Finding[3],588478,12
"3 days and the plaque, which is usually half the length of the lip by this time, is almost dry.",1,0,0,0,0,EF[1],2501540,6
This is a new form of the familiar Amizon.,0,0,0,0,0,NEUTRAL,2445928,3
sleep is not in one eye.,0,1,0,0,0,INF[2],929986,11
In General sit full nose snot in the throat shit and looks at me this canister zloschastnyy ( the General impression : and me not impressed,0,1,1,1,0,INF[2]|ADR[4]|DI[1],265385,4
"And finally, a drug for maintaining the immune system-cycloferon in tablets.",0,0,0,1,0,DI[4],1904875,4
"I got SARS, bought Ingavirin in capsules at the pharmacy.",0,0,0,1,0,DI[1],2663253,5
"After consulting with a pediatrician, I immediately canceled this drug for the child, the next day the temperature is 40, after a doctor's examination, the diagnosis is purulent angina ((they took an antibiotic for 5 days and everything passed... It is unclear whether this drug gave such a side effect, since the child was sitting at home and did not go out - he did not contact the patients.",0,0,0,1,0,DI[3],2673885,4
"Generally, if there are problems with insomnia, you should consult a neurologist.",0,0,0,1,0,DI[5],2661222,6
"if you drink regularly, at least 2 weeks and in principle, try not to be nervous, it helps, although not immediately... Overall impression: Calming, but not always...",1,0,1,1,0,EF[6]|ADR[8]|DI[3],940903,6
"The child has adenoids and before instilling drugs, we were prescribed to wash the nose with Aqualor.",0,0,0,1,0,DI[2],794482,3
"On the one hand the pills will help, but on the other hand badly maimed.",1,0,0,0,0,EF[4],6430802,33
"One day she got a fever, and I called a doctor at home.",0,0,0,1,0,DI[4],624086,3
"Still, until the pile, the older in a recent drug suddenly was allergic type of urticaria.",0,0,1,0,0,ADR[4],4540580,8
Used as prescribed by a doctor.,0,0,0,0,0,NEUTRAL,2658071,2
Then I took the next pill before going to bed at night and also sweated all night.,0,0,1,0,0,ADR[7],874652,6
"In short, we infected our child and ""ushatali"" the child's immune system, now he has a cold every two weeks, before that, nothing at all, never got sick.",0,0,0,1,1,DI[2]|Finding[1],2525808,4
"What is the effect of using this drug I do not know I spat out the tablet as soon as my tongue and cheek began to numb, although my throat hurt, and I do not say anything about repeated use.",0,0,1,1,0,ADR[2]|DI[3],94456,5
"In General, the thing in the winter first aid kit is simply irreplaceable)",0,0,0,0,0,NEUTRAL,2445904,5
In one package there is one plate with 10 tablets covered with a shell.,0,0,0,0,0,NEUTRAL,2535409,5
Recommend.,0,0,0,0,0,NEUTRAL,2420568,6
The neurologist noted improvements after treatment.,0,0,0,0,0,NEUTRAL,2689254,5
"But, if a stronger stress, they can't take it.",0,1,0,1,0,INF[6]|DI[7],2738039,14
"The strangest thing is that the drug altevir is also an active substance, and there is a large list of side effects, but here only itching and allergies.",0,0,0,0,1,Finding[5],2309597,10
"my baby is hyperactive, but after 15 days I see that the drug activates the baby even more.",0,0,1,1,0,ADR[1]|DI[2],241201,2
"After removing a small pappiloma on the face (which reappeared 6 months later), the dermatologist mentioned this drug, said you can try it.",0,0,0,1,0,DI[5],1410682,1
"I was not only calmed by these pills, but also discouraged from answering questions and talking, I could only lie stupidly and watch TV.",0,0,1,0,0,ADR[2],2528491,7
"In addition to treatment, I drink medications that relieve the symptoms of a cold.",0,0,0,1,0,DI[3],2489974,1
I tried Ingavirin effect is not enough to be honest.,0,0,0,0,0,NEUTRAL,2447728,1
"After taking this remedy for an hour and a half, the headache and sore throat go away, but after a couple of hours everything resumes, plus in the evening the chills were added.",1,1,1,1,0,INF[7]|EF[1]|ADR[5]|DI[2],811884,4
Irritate everyone and everything.,0,0,0,1,0,DI[1],76765,2
Especially not recommend that children prone to allergies - the present composition of dyes and fragrances.,0,0,1,0,0,ADR[6],1058674,7
"The first time to enter correctly did not work, the capsule is very much stuck on the outside (the coating is like a capsule tablet), barely tore it off, then I wet it with water and everything turned out, with subsequent use began to do the same.",0,0,0,0,0,NEUTRAL,880567,5
Composes the basis of rimantadine.,0,0,0,0,0,NEUTRAL,603416,5
"They are most dangerous in children, especially if they are in a serious stressful situation... It happened here!",0,0,0,1,0,DI[3],811512,2
Overall impression: a Good tool for normalizing nerves.,1,0,0,0,0,EF[6],832096,13
I bought this drug without a prescription for 250 rubles(the average price for anti-radiation drug for that matter).,0,0,0,0,0,NEUTRAL,755139,5
"I don't know if the two facts are related, the child has developed severe atopic dermatitis.",0,0,1,0,0,ADR[1],2689254,6
"I know that the first thing doctors prescribe is antiviral drugs, but I have always had a distrust of them.",0,0,0,0,0,NEUTRAL,2418485,2
"fortunately, we didn't find any tick-borne infections.",1,0,0,1,0,EF[3]|DI[6],2547762,8
"On the eye, no changes were observed.",0,1,0,0,0,INF[1],591856,12
"My son was very hard going through not only the change of residence, but also felt fear of the new class, worried about how the team would accept him.",0,0,0,1,0,DI[4],811512,4
"When the temperature cannot be used, you must first knock down.",0,0,0,1,0,DI[2],769708,7
"In other places, there is no rash yet (I drank today), but the body itches, clearly like an Allergy.",0,0,1,0,0,ADR[3],183478,5
"This drug significantly eases the condition of the body, everything flows easier, and my husband and I were on the mend faster.",1,0,0,0,0,EF[10],4453482,11
"General impression : Good, effective remedy for colds RATING OF 4 NOTE",0,0,0,1,0,DI[2],805573,4
"I was advised the drug ""Piracetam"" by a friend, as very good for improving brain circulation.",0,0,0,0,1,Finding[2],2502303,1
This ointment was once bought by my mother when I caught a cold.,0,0,0,1,0,DI[1],2450361,1
The instructions say that this is an immunostimulating agent that increases the body's resistance to bacterial and viral infections.,0,0,0,1,0,DI[3],950111,8
"In the garden, teachers complain, and we can not cope at home.",0,0,0,0,0,NEUTRAL,1740396,9
My brain cannot comprehend the creative flight of thoughts of the creators of this syrup.,0,0,0,0,0,NEUTRAL,2519044,7
I thought it might be herpes.,0,0,0,1,0,DI[2],835072,4
"Before pregnancy, I did not know about this remedy)) And now you can only treat colds with drops of Grippferon and Tantum Verde (((the drops Are not expensive somewhere 250 rubles, and these same drops in the form of a spray are slightly more expensive than 350 rubles)) In the form of a spray, in my opinion, it is much more convenient, but now I have simple drops!!",0,0,0,1,0,DI[2],2389162,1
"I even took it several times a day - about 3 times, probably, but the medication helped me cope with my emotions.",1,0,0,1,0,EF[10]|DI[8],822352,8
"Therefore, in this case, I did not observe a positive effect.",0,1,0,0,0,INF[6],591673,7
"The preporate is antiviral, active against viral strains of influenza type a virus. it Became absolutely necessary for us in the autumn-winter period.",0,0,0,1,0,DI[1],603416,2
"I have dizziness, poor attention, constipation then diarrhea, lethargy (in General all side-effects which are described in the instructions).",0,0,1,0,0,ADR[2],1158967,3
I hope it's okay.,0,0,0,0,0,NEUTRAL,805646,5
"I still don't sleep, and I don't seem to be calmer either) Unfortunately)",0,1,0,1,1,INF[4]|DI[5]|Finding[1],2443740,10
"inadvertently, the process of falling asleep with the medication, can't sleep at all!",0,0,0,1,0,DI[2],978728,3
"A lot of medicines were written out, but there is no sense (((such a heavy flu...",0,0,0,1,0,DI[3],5967832,3
